"DAY_OF_MONTH","DAY_OF_WEEK","OP_CARRIER_AIRLINE_ID","OP_CARRIER","OP_CARRIER_FL_NUM","ORIGIN_AIRPORT_ID","DEST_AIRPORT_ID","DEP_DEL15","ARR_DEL15","CANCELLED","DIVERTED","DISTANCE"
"398243",21,2,20304,13,4160,10980,10397,1,"0",0,0,106
"194913",10,5,20304,13,5480,11292,13931,1,"0",0,0,1553
"260038",14,2,20304,13,3702,14730,13487,1,"0",0,0,604
"263951",14,2,20363,1,5454,10397,10980,1,"0",0,0,106
"220277",12,7,19393,15,2461,14683,12191,1,"0",0,0,192
"570179",30,4,19790,5,2419,11066,10397,1,"0",0,0,447
"529656",28,2,20416,11,1851,13204,11292,1,"0",0,0,1546
"430706",23,4,19393,15,2040,14893,10800,1,"0",0,0,358
"154776",8,3,20398,10,4022,11298,11109,1,"0",0,0,592
"99431",6,1,19805,2,2488,11057,13930,1,"0",0,0,599
"151927",8,3,19393,15,1095,10599,13232,1,"0",0,0,570
"82458",5,7,20378,16,5743,14107,10800,1,"1",0,0,369
"66200",4,6,19805,2,1851,14685,11057,1,"1",0,0,213
"86971",5,7,19393,15,5051,12191,14679,1,"0",0,0,1313
"514880",27,1,20368,8,112,15370,12889,1,"0",0,0,1076
"177135",9,4,19393,15,1701,12892,15376,1,"0",0,0,451
"267945",14,2,19393,15,2170,10397,13198,1,"0",0,0,692
"445362",24,5,20304,13,3673,13198,14747,1,"0",0,0,1489
"468567",25,6,20452,17,4492,13303,11193,1,"0",0,0,948
"568939",30,4,19790,5,1318,12953,13495,1,"0",0,0,1183
"405484",22,3,19790,5,2532,10397,15919,1,"0",0,0,589
"265887",14,2,19790,5,922,14843,10397,1,"0",0,0,1547
"280353",15,3,20398,10,3968,13930,11337,1,"0",0,0,397
"521645",28,2,19977,14,657,12266,10693,2,"1",0,0,657
"274468",15,3,19393,15,282,10423,12191,1,"0",0,0,148
"534328",28,2,19393,15,165,12889,10423,1,"0",0,0,1090
"495461",26,7,20436,7,1591,14492,10397,1,"0",0,0,356
"165867",9,4,19790,5,1619,10980,10397,1,"0",0,0,106
"587633",31,5,19977,14,1463,11292,13342,1,"0",0,0,896
"81607",5,7,20452,17,4416,15016,12953,1,"0",0,0,888
"477566",25,6,20452,17,4618,13851,13303,1,"0",0,0,1222
"496876",26,7,20304,13,3769,13871,12953,1,"0",0,0,1148
"550633",29,3,20304,13,4314,12343,13487,2,"1",0,0,255
"80661",5,7,19790,5,2134,14685,10397,1,"0",0,0,214
"235032",13,1,19790,5,1403,10397,11481,2,"1",0,0,240
"275117",15,3,19393,15,538,11259,13198,1,"0",0,0,461
"499940",27,1,20409,4,1379,11278,11697,1,"0",0,0,899
"210178",11,6,19805,2,2353,15304,11298,2,"1",0,0,929
"233974",13,1,19805,2,1663,14100,15304,1,"0",0,0,920
"306197",16,4,19393,15,1737,14057,14893,1,"0",0,0,479
"36593",2,4,20409,4,1011,10721,13930,1,"0",0,0,867
"136995",7,2,20304,13,5504,13264,14771,1,"0",0,0,329
"115083",6,1,20398,10,3473,12953,13244,2,"1",0,0,963
"534061",28,2,19393,15,3066,11884,10713,1,"0",0,0,287
"151024",8,3,19977,14,559,11292,12892,1,"0",0,0,862
"401530",21,2,19393,15,3820,14307,10821,1,"0",0,0,327
"437171",23,4,19393,15,201,12191,11140,1,"0",0,0,187
"310760",16,4,19393,15,5441,10423,11697,1,"0",0,0,1105
"3102",1,3,20398,10,3817,13931,13303,1,"0",0,0,802
"148569",8,3,19790,5,1846,10397,14100,1,"0",0,0,666
"172489",9,4,19393,15,2142,14869,14107,1,"0",0,0,507
"598013",31,5,19790,5,2101,10423,11433,1,"0",0,0,1149
"266181",14,2,19790,5,1215,10397,13342,1,"0",0,0,669
"119270",7,2,20409,4,1715,12478,14771,1,"0",0,0,2586
"540382",29,3,19805,2,1857,11057,10994,1,"0",0,0,168
"336032",18,6,20397,12,5419,14685,11298,1,"0",0,0,925
"125793",7,2,19393,15,627,14831,14908,1,"0",0,0,342
"82536",5,7,20378,16,5800,11298,10279,1,"0",0,0,312
"178211",10,5,19393,15,1366,10821,13232,1,"0",0,0,611
"42398",3,5,19805,2,1533,14100,13303,1,"0",0,0,1013
"394975",21,2,20366,6,4042,13930,14122,1,"0",0,0,413
"580275",31,5,19930,3,1023,10423,14747,1,"0",0,0,1770
"586990",31,5,19977,14,2378,13204,11618,1,"0",0,0,937
"341926",18,6,20409,4,487,10721,12892,1,"0",0,0,2611
"270222",14,2,19393,15,2169,13796,13891,1,"0",0,0,362
"464607",25,6,19930,3,1282,14057,14771,1,"0",0,0,550
"55206",3,5,19790,5,1605,14100,10397,1,"0",0,0,666
"562162",30,4,20398,10,3579,13303,11953,1,"0",0,0,294
"587052",31,5,19977,14,2304,11618,14679,1,"0",0,0,2425
"257341",14,2,20363,1,5384,12953,14122,1,"0",0,0,335
"338912",18,6,20416,11,1858,12266,11697,2,"1",0,0,966
"265548",14,2,19790,5,427,12478,12892,2,"0",0,0,2475
"473294",25,6,19393,15,4085,14843,13204,1,"0",0,0,1189
"541209",29,3,19393,15,1919,10397,11278,1,"0",0,0,547
"259036",14,2,20416,11,227,13204,10721,1,"0",0,0,1121
"566970",30,4,19805,2,1401,11298,12889,1,"0",0,0,1055
"510077",27,1,20304,13,3915,11603,14869,1,"0",0,0,618
"284644",15,3,20452,17,3465,13495,12264,1,"0",0,0,955
"40881",3,5,20363,1,5308,11433,11995,1,"0",0,0,460
"204748",11,6,20304,13,5315,11292,13851,2,"1",0,0,495
"174515",9,4,19930,3,1752,14747,14771,1,"0",0,0,679
"392332",21,2,20436,7,123,11618,14843,1,"0",0,0,1608
"15968",1,3,19805,2,2664,12323,11057,1,"0",0,0,185
"194145",10,5,20304,13,4015,13433,13487,1,"0",0,0,449
"575667",30,4,19393,15,174,15016,12889,1,"0",0,0,1371
"181141",10,5,20368,8,1305,11193,11618,1,"0",0,0,569
"125332",7,2,19977,14,335,11618,11697,1,"0",0,0,1065
"113771",6,1,19790,5,2798,14986,10397,1,"0",0,0,444
"186086",10,5,20363,1,4763,13487,11423,1,"0",0,0,232
"397176",21,2,20304,13,3136,13851,13930,1,"0",0,0,693
"93270",5,7,20409,4,934,14843,13204,2,"1",0,0,1189
"211373",11,6,19790,5,1870,14747,10397,1,"1",0,0,2182
"216083",12,7,19790,5,2039,10397,15624,1,"0",0,0,250
"266015",14,2,19790,5,1078,14747,12892,2,"1",0,0,954
"82410",5,7,20378,16,5711,11298,11413,1,"0",0,0,674
"36141",2,4,20398,10,3458,11298,12992,1,"0",0,0,304
"305646",16,4,19393,15,4024,13204,15016,2,"0",0,0,882
"88807",5,7,19393,15,5365,14831,13891,1,"0",0,0,333
"383654",21,2,20368,8,88,14570,12889,1,"0",0,0,345
"544476",29,3,19393,15,1534,14893,12892,1,"0",0,0,373
"276917",15,3,19393,15,153,14107,10397,1,"0",0,0,1587
"4850",1,3,20363,1,4920,13931,12478,1,"0",0,0,290
"433829",23,4,20304,13,3582,14869,14689,1,"0",0,0,615
"168656",9,4,20452,17,3551,11618,12264,1,"0",0,0,212
"239549",13,1,19393,15,3821,13232,14122,1,"0",0,0,402
"115433",6,1,20398,10,3879,15048,13930,1,"0",0,0,436
"475524",25,6,20304,13,3170,11823,11298,1,"0",0,0,859
"467666",25,6,19977,14,1415,11618,13303,2,"1",0,0,1085
"442039",23,4,19805,2,2557,12889,11278,1,"1",0,0,2089
"496726",26,7,20304,13,3642,10397,14696,1,"0",0,0,566
"211615",11,6,19790,5,2153,13891,14869,1,"0",0,0,558
"217819",12,7,19393,15,2150,10821,11433,1,"0",0,0,409
"556479",29,3,19977,14,2056,12889,14771,1,"0",0,0,414
"152723",8,3,19393,15,1866,11292,13204,1,"0",0,0,1546
"404762",22,3,19805,2,1848,13204,14100,1,"0",0,0,861
"511828",27,1,20452,17,4621,14100,15016,1,"0",0,0,814
"430859",23,4,19393,15,1048,15016,12191,1,"0",0,0,687
"546126",29,3,19805,2,1049,11618,13930,2,"1",0,0,719
"362365",19,7,20304,13,5244,11292,10693,1,"0",0,0,1014
"571436",30,4,20304,13,3524,14869,10372,1,"0",0,0,292
"449061",24,5,19393,15,872,13232,14057,1,"0",0,0,1751
"54297",3,5,19790,5,435,11986,10397,1,"0",0,0,640
"64295",4,6,20304,13,5642,13930,11433,1,"0",0,0,235
"419092",22,3,20368,8,1337,11193,14082,1,"0",0,0,850
"125133",7,2,19977,14,533,10397,11292,1,"0",0,0,1199
"77392",5,7,20398,10,3613,11140,11298,1,"0",0,0,354
"581077",31,5,20304,13,5254,11292,11109,1,"0",0,0,73
"458705",24,5,19790,5,926,10397,13244,1,"0",0,0,332
"446808",24,5,20363,1,5147,10397,15919,1,"0",0,0,589
"161778",9,4,20452,17,4395,10994,14100,1,"0",0,0,550
"155907",8,3,19805,2,896,14107,13891,1,"0",0,0,325
"205898",11,6,20397,12,5075,13296,11278,1,"0",0,0,406
"464203",25,6,19930,3,55,10754,11630,1,"0",0,0,503
"526703",28,2,19393,15,239,13232,13198,1,"0",0,0,405
"387572",21,2,19790,5,2982,11433,13198,1,"0",0,0,629
"385246",21,2,19790,5,755,10397,15624,1,"0",0,0,250
"431521",23,4,20397,12,5675,13296,11057,1,"0",0,0,737
"247073",13,1,20416,11,1650,15304,10693,1,"0",0,0,612
"398539",21,2,20452,17,4407,14576,14100,1,"0",0,0,257
"297619",16,4,20452,17,5934,12953,11278,1,"0",0,0,214
"529093",28,2,19805,2,1869,12953,14492,1,"0",0,0,431
"354225",19,7,19805,2,1213,11433,11057,1,"0",0,0,500
"299002",16,4,19805,2,979,11057,14107,1,"0",0,0,1773
"48544",3,5,19977,14,1168,10994,13930,1,"0",0,0,760
"203641",11,6,19805,2,2102,11066,12892,1,"0",0,0,1995
"331537",18,6,19930,3,147,10299,11630,2,"0",0,0,261
"80284",5,7,19790,5,1799,12889,11193,1,"0",0,0,1678
"63907",4,6,20304,13,5242,11109,11292,1,"0",0,0,73
"262413",14,2,20436,7,663,11292,14771,1,"0",0,0,967
"390339",21,2,20304,13,5684,13851,11292,1,"0",0,0,495
"256106",14,2,19790,5,3057,14869,14908,1,"1",0,0,588
"256201",14,2,19977,14,644,10423,11292,1,"0",0,0,775
"586628",31,5,20304,13,4123,14869,11638,1,"0",0,0,501
"311568",17,5,19393,15,504,10423,13204,1,"1",0,0,994
"498964",26,7,20363,1,5053,14321,11433,1,"0",0,0,668
"116652",6,1,20436,7,2518,15304,12391,1,"0",0,0,1034
"79547",5,7,19790,5,1142,14057,14869,1,"0",0,0,630
"395760",21,2,20409,4,1416,12954,10423,1,"0",0,0,1226
"102089",6,1,20304,13,5509,12892,14698,1,"0",0,0,156
"568180",30,4,19790,5,460,12478,14869,2,"0",0,0,1990
"127285",7,2,19393,15,4706,11292,15304,1,"0",0,0,1506
"106440",6,1,19977,14,1612,14492,11618,1,"0",0,0,416
"10420",1,3,20397,12,5158,11057,14576,2,"1",0,0,573
"156839",8,3,20363,1,5043,12266,11193,1,"0",0,0,871
"199536",11,6,19977,14,1735,14771,12266,1,"0",0,0,1635
"429081",23,4,20452,17,4378,11278,14730,1,"0",0,0,474
"207342",11,6,20452,17,6065,10721,12953,1,"0",0,0,184
"537527",28,2,19790,5,1496,12953,13487,1,"0",0,0,1020
"191259",10,5,20366,6,4127,12266,11982,1,"0",0,0,166
"271240",14,2,20363,1,4763,13487,11423,1,"0",0,0,232
"37564",2,4,20436,7,828,15304,15356,2,"0",0,0,955
"312633",17,5,19393,15,5752,12191,12889,1,"0",0,0,1235
"363422",19,7,20363,1,4926,11193,12478,1,"0",0,0,589
"252532",14,2,20366,6,4057,12266,11540,2,"1",0,0,667
"132676",7,2,20452,17,4711,15016,13303,2,"1",0,0,1068
"175624",9,4,19393,15,5770,10693,12191,1,"0",0,0,670
"339673",18,6,19790,5,1408,12478,10721,1,"0",0,0,187
"104350",6,1,20397,12,5397,14100,11193,1,"0",0,0,507
"582490",31,5,20378,16,6273,11298,12266,1,"0",0,0,224
"325988",17,5,20397,12,5140,10868,11057,1,"0",0,0,88
"466831",25,6,19790,5,2677,10397,15412,1,"0",0,0,152
"415100",22,3,19393,15,1749,15016,14747,1,"0",0,0,1709
"385754",21,2,19790,5,1276,11066,10397,1,"0",0,0,447
"51257",3,5,19393,15,1669,14893,14679,1,"0",0,0,480
"80746",5,7,19790,5,2210,10397,13303,2,"1",0,0,594
"284273",15,3,20304,13,5639,11109,13930,1,"0",0,0,911
"511659",27,1,20452,17,3642,13930,12339,1,"0",0,0,177
"239406",13,1,19393,15,798,13232,10529,1,"0",0,0,777
"121734",7,2,20397,12,5353,14193,11057,1,"0",0,0,488
"429876",23,4,19393,15,4587,13796,14747,1,"0",0,0,672
"116380",6,1,19805,2,2829,12478,14107,1,"1",0,0,2153
"222199",12,7,19805,2,2009,11298,14747,1,"0",0,0,1660
"200089",11,6,19977,14,436,10423,13930,2,"1",0,0,977
"508347",27,1,19805,2,990,11057,11292,1,"0",0,0,1337
"569593",30,4,19790,5,1883,13204,10397,1,"0",0,0,404
"481530",26,7,19393,15,4788,12191,10423,1,"0",0,0,148
"408445",22,3,19393,15,1398,12892,14893,2,"1",0,0,373
"368535",20,1,19393,15,1016,14107,12191,1,"0",0,0,1020
"102228",6,1,20304,13,5667,14698,14771,1,"0",0,0,190
"415589",22,3,20378,16,6008,12264,10693,1,"0",0,0,542
"418299",22,3,20452,17,3406,10397,11618,1,"0",0,0,746
"280519",15,3,20398,10,4148,12451,13303,1,"0",0,0,335
"561140",30,4,19977,14,555,14679,13930,1,"0",0,0,1723
"382848",20,1,19393,15,834,13198,12892,1,"0",0,0,1363
"50800",3,5,19393,15,981,14635,11066,2,"1",0,0,930
"307537",16,4,20398,10,3302,11618,13930,1,"0",0,0,719
"94655",5,7,19805,2,2118,10721,12953,1,"0",0,0,184
"434665",23,4,20304,13,4310,11109,14869,1,"0",0,0,411
"62636",4,6,19790,5,764,10397,13342,1,"0",0,0,669
"61372",4,6,19930,3,567,14679,14747,1,"0",0,0,1050
"140804",8,3,20398,10,3821,13930,10257,1,"0",0,0,723
"408212",22,3,19393,15,1637,12889,12339,1,"0",0,0,1590
"278515",15,3,20378,16,5952,11298,11140,1,"0",0,0,354
"15526",1,3,19930,3,928,14747,14107,2,"1",0,0,1107
"246187",13,1,19805,2,2857,13930,11057,1,"0",0,0,599
"111794",6,1,19805,2,979,11057,14107,1,"0",0,0,1773
"264985",14,2,19805,2,2624,15304,13303,1,"0",0,0,204
"478458",25,6,20397,12,5572,11057,11042,1,"0",0,0,430
"371963",20,1,20416,11,831,10431,13204,2,"0",0,0,488
"378255",20,1,20409,4,872,14869,12478,1,"0",0,0,1990
"240169",13,1,20378,16,6313,12266,12217,1,"0",0,0,595
"335110",18,6,19393,15,2914,11278,13204,1,"0",0,0,759
"247937",13,1,20368,8,2164,14696,14761,1,"0",0,0,936
"69106",4,6,19805,2,1422,11298,13204,1,"0",0,0,985
"274537",15,3,19393,15,1987,10693,10423,1,"0",0,0,756
"282672",15,3,20304,13,3433,14679,15023,1,"0",0,0,508
"118507",7,2,20366,6,4165,15624,12266,1,"0",0,0,528
"473766",25,6,20398,10,4254,11057,11995,1,"0",0,0,83
"236756",13,1,19977,14,491,10849,11292,1,"0",0,0,524
"487432",26,7,19790,5,1621,11433,15304,1,"1",0,0,983
"213425",12,7,19930,3,9,13204,14747,1,"0",0,0,2554
"121507",7,2,20397,12,5197,11278,11042,2,"1",0,0,310
"401951",21,2,19393,15,2052,14831,14908,1,"0",0,0,342
"346420",19,7,20409,4,115,12478,14771,1,"0",0,0,2586
"37307",2,4,19805,2,1837,12953,13303,1,"0",0,0,1096
"188764",10,5,20452,17,3573,14524,11618,2,"1",0,0,277
"304201",16,4,20363,1,5113,15016,12953,2,"1",0,0,888
"210488",11,6,19790,5,805,10397,13930,2,"1",0,0,606
"339881",18,6,19790,5,1668,11697,11433,2,"1",0,0,1127
"101043",6,1,20304,13,3817,15376,14869,1,"0",0,0,601
"305633",16,4,19393,15,1199,13204,14492,1,"0",0,0,534
"501861",27,1,19790,5,1061,12892,13204,1,"0",0,0,2218
"254647",14,2,19790,5,1654,10397,14027,1,"0",0,0,545
"247655",13,1,20363,1,5460,13487,10529,1,"0",0,0,1050
"531793",28,2,20304,13,3586,14869,12954,1,"0",0,0,588
"80464",5,7,19790,5,1952,10721,11697,2,"0",0,0,1237
"123117",7,2,19790,5,2282,12892,10397,1,"0",0,0,1947
"97774",6,1,20368,8,563,13829,10466,1,"0",0,0,544
"139337",8,3,19805,2,2291,12478,11057,1,"0",0,0,541
"241045",13,1,19805,2,292,12892,12478,1,"0",0,0,2475
"483880",26,7,20363,1,5209,11193,13487,1,"0",0,0,596
"365741",20,1,19805,2,2788,11109,11298,1,"0",0,0,592
"497250",26,7,20304,13,4132,11433,13230,1,"0",0,0,371
"218582",12,7,19393,15,5264,12191,10423,1,"0",0,0,148
"598888",31,5,19790,5,2920,12889,12892,1,"0",0,0,236
"487572",26,7,19790,5,1745,14893,13487,1,"0",0,0,1517
"279160",15,3,19805,2,1388,14107,12478,1,"0",0,0,2153
"227276",12,7,20363,1,5058,10792,12953,2,"1",0,0,292
"93693",5,7,19930,3,419,12892,14747,2,"1",0,0,954
"285836",15,3,20398,10,3706,15074,11298,2,"1",0,0,225
"159478",9,4,20304,13,3427,11884,14747,1,"0",0,0,224
"263045",14,2,20304,13,5458,12266,10397,1,"0",0,0,689
"32801",2,4,20304,13,5296,13342,12266,1,"0",0,0,984
"43476",3,5,20452,17,3514,12266,14122,1,"0",0,0,1117
"334670",18,6,19393,15,4597,10713,13796,1,"0",0,0,512
"11757",1,3,20304,13,3662,13871,14869,1,"0",0,0,840
"288650",15,3,19790,5,1562,14747,14107,1,"1",0,0,1107
"169883",9,4,19805,2,752,14321,11057,1,"0",0,0,813
"551429",29,3,20304,13,5872,11503,11292,1,"0",0,0,120
"469448",25,6,19393,15,3904,11259,12889,1,"0",0,0,1067
"209950",11,6,19805,2,437,12889,14100,1,"0",0,0,2176
"380295",20,1,19790,5,1614,12992,10397,1,"0",0,0,453
"327236",17,5,19790,5,434,13487,14869,1,"0",0,0,991
"469193",25,6,19393,15,5587,10821,10423,1,"0",0,0,1342
"303767",16,4,20452,17,3752,13871,11618,2,"0",0,0,1134
"30261",2,4,20397,12,5046,15412,11278,1,"0",0,0,437
"502937",27,1,19790,5,1980,13232,10397,1,"0",0,0,591
"261189",14,2,20378,16,6088,12266,15412,1,"0",0,0,771
"336931",18,6,20416,11,470,12889,11298,1,"0",0,0,1055
"443177",24,5,20368,8,48,12003,12889,1,"0",0,0,811
"202090",11,6,19393,15,3896,14679,14570,1,"0",0,0,488
"195088",10,5,20304,13,5672,13930,12448,2,"0",0,0,677
"89007",5,7,19393,15,6698,14908,14893,1,"0",0,0,404
"167286",9,4,19790,5,2916,10397,12889,1,"0",0,0,1747
"578175",30,4,20452,17,4563,12953,13303,1,"0",0,0,1096
"289258",15,3,19790,5,2119,12953,13487,2,"1",0,0,1020
"309355",16,4,19977,14,2027,12266,14100,1,"0",0,0,1325
"101095",6,1,20304,13,3855,13198,12953,2,"1",0,0,1107
"546946",29,3,19790,5,995,13360,10397,1,"0",0,0,442
"338086",18,6,19805,2,2889,13303,14107,1,"0",0,0,1972
"195144",10,5,20304,13,5729,13930,14492,1,"0",0,0,646
"418883",22,3,20363,1,4988,11433,11996,1,"0",0,0,508
"74168",4,6,20304,13,3507,13487,10408,1,"0",0,0,236
"292424",16,4,19930,3,692,14747,12758,1,"0",0,0,2688
"123085",7,2,19790,5,2251,11057,10397,1,"0",0,0,226
"492530",26,7,19805,2,1159,13303,13930,1,"0",0,0,1197
"24455",2,4,20366,6,4355,15016,11618,1,"0",0,0,872
"509289",27,1,20304,13,3152,12892,11603,2,"1",0,0,748
"55472",3,5,19790,5,1857,12889,10397,2,"1",0,0,1747
"451640",24,5,19805,2,1578,11298,13487,1,"0",0,0,852
"76648",4,6,20452,17,6023,12953,12451,1,"0",0,0,833
"365355",20,1,19805,2,609,10821,11057,1,"0",0,0,361
"119653",7,2,19805,2,1793,13796,14107,1,"0",0,0,646
"77853",5,7,20409,4,1234,14843,13204,1,"0",0,0,1189
"230932",12,7,19977,14,433,14771,12892,2,"0",0,0,337
"396009",21,2,19930,3,60,12819,14747,1,"0",0,0,680
"332489",18,6,20452,17,4508,12339,14100,1,"0",0,0,588
"18404",2,4,20398,10,3317,12992,11298,1,"0",0,0,304
"397498",21,2,20304,13,3542,13487,13232,1,"0",0,0,349
"528964",28,2,19805,2,786,11057,13931,1,"0",0,0,290
"334570",18,6,19393,15,5177,10529,13204,1,"0",0,0,1050
"262783",14,2,20304,13,5158,14237,11292,1,"0",0,0,557
"307175",16,4,19393,15,1659,15304,14307,1,"0",0,0,1136
"429853",23,4,19393,15,1276,13796,14107,1,"0",0,0,646
"290081",15,3,19790,5,2890,13930,10397,1,"0",0,0,606
"125753",7,2,20452,17,3709,13930,11066,1,"0",0,0,296
"429308",23,4,20363,1,5253,10990,12953,1,"0",0,0,305
"258829",14,2,19805,2,1084,11298,12278,1,"0",0,0,328
"109415",6,1,19393,15,1276,13796,14107,1,"0",0,0,646
"312081",17,5,19393,15,139,11259,10693,1,"0",0,0,623
"330881",18,6,20398,10,3612,11298,14960,1,"0",0,0,113
"94117",5,7,19930,3,1693,11066,14747,1,"1",0,0,2016
"425730",23,4,19790,5,1516,13204,10397,1,"0",0,0,404
"493603",26,7,19393,15,4972,10693,12892,1,"0",0,0,1797
"580500",31,5,19805,2,607,13495,11057,1,"0",0,0,651
"257319",14,2,20363,1,5359,10397,10208,1,"0",0,0,143
"335568",18,6,20378,16,6378,14307,12264,1,"0",0,0,371
"58515",3,5,19393,15,483,13198,11259,1,"0",0,0,461
"107648",6,1,20452,17,3660,12266,13158,1,"0",0,0,429
"489291",26,7,19977,14,1914,12266,14843,1,"0",0,0,2007
"419196",22,3,20398,10,3405,15411,11298,1,"0",0,0,102
"374834",20,1,19977,14,1758,11292,12758,1,"0",0,0,3329
"131896",7,2,19790,5,1505,13487,14771,1,"0",0,0,1589
"396840",21,2,19805,2,1813,11057,13931,1,"0",0,0,290
"317267",17,5,19393,15,1146,14057,14893,1,"0",0,0,479
"499519",27,1,20398,10,3654,11637,13930,1,"0",0,0,557
"349216",19,7,20304,13,4003,11150,10397,1,"0",0,0,83
"589232",31,5,19393,15,6563,10800,14831,1,"0",0,0,296
"413661",22,3,20304,13,5887,12217,12264,1,"0",0,0,596
"2188",1,3,19393,15,5303,13198,13232,1,"0",0,0,405
"173386",9,4,20409,4,148,12954,13796,1,"0",0,0,353
"98366",6,1,20409,4,782,14524,10721,1,"0",0,0,474
"535192",28,2,20409,4,1214,11298,10721,1,"0",0,0,1562
"522279",28,2,20363,1,4780,10397,10990,1,"0",0,0,457
"424633",23,4,19790,5,306,13930,12953,1,"0",0,0,733
"298783",16,4,19805,2,2944,14771,11298,1,"0",0,0,1464
"334800",18,6,19393,15,3843,10821,11996,2,"1",0,0,426
"56963",3,5,19393,15,695,10792,14107,2,"1",0,0,1912
"593106",31,5,20397,12,5041,11996,14100,1,"0",0,0,515
"214527",12,7,19790,5,332,10397,12217,1,"0",0,0,151
"13079",1,3,19977,14,2399,13204,12266,1,"0",0,0,854
"71899",4,6,19393,15,5333,14893,11292,2,"1",0,0,909
"358856",19,7,19977,14,786,14771,11433,1,"0",0,0,2079
"119873",7,2,20436,7,1045,11042,13204,2,"0",0,0,895
"478906",25,6,19805,2,2199,15376,11298,1,"0",0,0,813
"385948",21,2,19790,5,1445,10397,12951,1,"0",0,0,503
"220713",12,7,19393,15,2304,15016,14893,2,"0",0,0,1679
"316850",17,5,19393,15,445,13232,11278,1,"0",0,0,601
"474767",25,6,19805,2,1927,14683,11057,2,"1",0,0,1095
"334469",18,6,19393,15,3993,10397,12191,1,"0",0,0,696
"85970",5,7,19393,15,5954,10821,10257,2,"1",0,0,289
"16527",1,3,19790,5,2314,13851,10397,1,"0",0,0,761
"363855",20,1,20398,10,3545,11049,11298,1,"0",0,0,164
"177488",9,4,20363,1,5154,10529,11193,1,"0",0,0,661
"515051",27,1,20368,8,2979,12451,11986,1,"1",0,0,880
"182022",10,5,20397,12,5566,12217,11057,1,"0",0,0,333
"534595",28,2,20366,6,4217,12266,11140,1,"1",0,0,201
"215421",12,7,19790,5,1411,14771,13487,1,"0",0,0,1589
"470813",25,6,19805,2,1345,15376,14107,2,"1",0,0,110
"362063",19,7,19805,2,1824,14122,11057,1,"0",0,0,366
"576306",30,4,19690,9,61,12892,12758,1,"0",0,0,2504
"401022",21,2,19393,15,136,13495,10397,1,"0",0,0,425
"550965",29,3,20304,13,5360,13930,13495,1,"0",0,0,836
"319437",17,5,19805,2,1765,14107,11298,1,"0",0,0,868
"441922",23,4,20397,12,5654,11057,11641,1,"1",0,0,118
"36808",2,4,20409,4,1451,10721,13204,1,"0",0,0,1121
"109757",6,1,19393,15,1908,14107,15370,1,"0",0,0,935
"401910",21,2,19393,15,2081,14831,14057,1,"0",0,0,569
"61573",4,6,19930,3,994,14262,14747,1,"0",0,0,987
"306309",16,4,19393,15,1044,14107,13495,1,"0",0,0,1300
"183023",10,5,19805,2,2671,14107,14679,1,"0",0,0,304
"166193",9,4,19790,5,1898,13495,13487,1,"0",0,0,1039
"326671",17,5,20436,7,2142,12889,14100,1,"0",0,0,2176
"302817",16,4,20304,13,4055,10397,11641,1,"0",0,0,331
"341823",18,6,20409,4,170,11697,10721,1,"0",0,0,1237
"408127",22,3,19393,15,428,12391,13204,1,"0",0,0,971
"75639",4,6,19977,14,1213,14771,10721,2,"0",0,0,2704
"488094",26,7,19790,5,2238,11278,10397,1,"0",0,0,547
"518657",27,1,19393,15,1169,10821,11292,1,"0",0,0,1491
"549543",29,3,20304,13,3300,12892,11259,1,"0",0,0,1246
"51481",3,5,19393,15,2077,15304,12889,1,"0",0,0,1984
"496771",26,7,20304,13,3680,11637,13487,1,"0",0,0,223
"180109",10,5,19393,15,301,14107,10800,1,"0",0,0,369
"146226",8,3,19805,2,1448,10423,11298,1,"0",0,0,190
"382332",20,1,19393,15,795,12191,13851,1,"0",0,0,419
"474869",25,6,20436,7,2930,11433,13204,2,"0",0,0,957
"218122",12,7,19393,15,2294,11259,13204,1,"0",0,0,973
"257634",14,2,20378,16,6258,12266,13871,1,"0",0,0,781
"14030",1,3,20452,17,6081,12953,11042,1,"0",0,0,419
"246724",13,1,20436,7,2323,14100,12451,1,"0",0,0,742
"212357",11,6,20363,1,4810,14122,11433,1,"0",0,0,201
"555956",29,3,19805,2,2183,13930,11278,1,"0",0,0,612
"120037",7,2,20436,7,419,10397,11292,1,"0",0,0,1199
"358292",19,7,19977,14,2048,12892,12889,1,"0",0,0,236
"243520",13,1,20304,13,4142,12953,11995,2,"1",0,0,461
"502876",27,1,19790,5,1923,11252,10397,1,"0",0,0,366
"31590",2,4,20304,13,3399,14679,14831,1,"0",0,0,417
"292957",16,4,19805,2,1729,12889,11057,1,"0",0,0,1916
"392301",21,2,20436,7,1239,10721,13204,2,"1",0,0,1121
"459905",24,5,19790,5,2002,14771,14747,1,"0",0,0,679
"594759",31,5,20452,17,4552,11057,15919,2,"1",0,0,754
"82726",5,7,20397,12,5195,11278,14193,1,"0",0,0,816
"206040",11,6,19805,2,19,14100,10721,1,"0",0,0,280
"27498",2,4,19393,15,3018,10821,13232,1,"0",0,0,611
"292076",16,4,19690,9,26,12173,14057,1,"0",0,0,2603
"578387",30,4,20363,1,5488,11433,15412,1,"0",0,0,443
"212864",12,7,20409,4,28,13204,11618,1,"0",0,0,937
"558858",30,4,19393,15,1326,11278,14307,1,"0",0,0,356
"258936",14,2,19805,2,1233,14893,11298,1,"0",0,0,1431
